utimesec    61.640000
stimesec    0.856000
ru_maxrss   211756
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   272225
ru_majflt   0
ru_nswap    0
ru_inblock  9152
ru_oublock  10184
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    89433
ru_nivcsw   150
