utimesec    1634.312000
stimesec    3.532000
ru_maxrss   602684
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   1049636
ru_majflt   0
ru_nswap    0
ru_inblock  2992
ru_oublock  24
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    591
ru_nivcsw   1366
