utimesec    3571.596000
stimesec    11.268000
ru_maxrss   286128
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   4519599
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  9160
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    187919
ru_nivcsw   3907
