utimesec    874.488000
stimesec    0.608000
ru_maxrss   468888
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   774512
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  12328
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    4649
ru_nivcsw   1158
